EventID,Layer,Wire,t,ADC,t0,isSignal
1701382,9,22,174,139,0,0
3325573,9,22,1397.62,102,0,0
19,9,23,319.125,122,0,0
57,9,23,198.938,130,0,0
89,9,23,175.688,90,0,0
98,9,23,630.562,138,0,0
176,9,23,1110.94,105,0,0
189,9,23,127.125,178,0,0
198,9,23,629.812,85,0,0
19,9,24,295.875,93,0,0
57,9,24,678,98,0,0
89,9,24,102,90,0,0
98,9,24,319.125,303,0,0
189,9,24,103.875,164,0,0
198,9,24,366.188,100,0,0
421,9,24,486.188,89,0,0
1701165,9,24,920.062,83,0,0
1701273,9,24,631.875,80,0,0
1701300,9,24,1447.69,108,0,0
1701455,9,24,247.125,87,0,0
19,9,25,1038.56,156,0,0
57,9,25,676.688,107,0,0
98,9,25,318.375,149,0,0
176,9,25,1086.19,160,0,0
189,9,25,102.938,139,0,0
198,9,25,1391.25,115,0,0
315,9,25,342.188,131,0,0
400,9,25,174.375,99,0,0
176,9,26,1134,111,0,0
198,9,26,1394.25,120,0,0
321,9,26,1687.31,81,0,0
19,9,27,1037.25,88,0,0
89,9,27,893.625,143,0,0
176,9,27,1132.69,117,0,0
189,9,27,51.75,243,0,0
198,9,27,605.812,90,0,0
315,9,27,1277.62,100,0,0
421,9,27,678.188,107,0,0
1701382,9,27,197.812,89,0,0
89,9,28,798.375,165,0,0
189,9,28,53.4375,171,0,0
198,9,28,1407.56,86,0,0
1701393,9,28,821.625,87,0,0
57,9,29,726.375,120,0,0
198,9,29,1416.75,94,0,0
1701273,9,29,1231.12,106,0,0
3325692,9,29,917.625,156,0,0
3,9,32,192.188,445,0,0
19,9,33,392.25,116,0,0
19,9,34,608.062,282,0,0
19,9,35,131.438,546,0,0
19,9,36,184.875,951,0,0
137,9,36,1898.25,808,0,0
3325425,9,36,1201.69,104,0,0
19,9,37,73.6875,877,0,0
137,9,37,1925.25,853,0,0
176,9,37,1154.25,89,0,0
1701182,9,37,1490.06,82,0,0
19,9,39,421.688,116,0,0
98,9,39,434.625,125,0,0
176,9,39,565.312,119,0,0
1701273,9,39,1237.5,93,0,0
3325535,9,39,1205.44,132,0,0
229,9,40,1858.88,80,0,0
400,9,40,1826.44,112,0,0
3325692,9,40,1500.56,116,0,0
19,9,41,420.75,96,0,0
229,9,41,1863,90,0,0
19,9,42,343.5,85,0,0
1701100,9,42,651.75,88,0,0
3325482,9,42,222,91,0,0
98,9,43,374.438,81,0,0
1701406,9,43,1356.56,100,0,0
145,9,44,1513.88,94,0,0
19,9,45,354.562,94,0,0
57,9,45,736.875,131,0,0
229,9,45,704.812,94,0,0
1701406,9,45,1298.62,109,0,0
57,9,46,1741.31,97,0,0
137,9,46,1869.75,426,0,0
3325692,9,46,901.125,108,0,0
137,9,47,896.438,325,0,0
176,9,47,1107.94,101,0,0
229,9,47,734.062,85,0,0
280,9,47,171.375,98,0,0
421,9,47,459.562,129,0,0
57,9,48,776.625,114,0,0
89,9,48,819.938,95,0,0
137,9,48,278.062,718,0,0
421,9,48,104.812,132,0,0
19,9,49,364.688,117,0,0
57,9,49,679.875,94,0,0
176,9,49,809.812,113,0,0
229,9,49,685.688,84,0,0
315,9,49,354.938,113,0,0
421,9,49,181.5,219,0,0
1701165,9,49,1313.81,101,0,0
1701182,9,49,248.438,101,0,0
1701273,9,49,363.938,85,0,0
1701300,9,49,1477.5,173,0,0
1701406,9,49,1908.94,111,0,0
3325692,9,49,1481.06,119,0,0
57,9,50,756.75,100,0,0
89,9,50,723.188,175,0,0
421,9,50,182.25,125,0,0
1701165,9,50,175.125,80,0,0
1701182,9,50,565.5,82,0,0
1701218,9,50,89.4375,84,0,0
189,9,51,1419.75,118,0,0
229,9,51,1898.25,84,0,0
291,9,51,335.438,132,0,0
1701182,9,51,564.188,80,0,0
89,9,53,1737.19,128,0,0
176,9,53,1088.62,124,0,0
280,9,53,657.562,86,0,0
315,9,53,681.188,95,0,0
421,9,53,633,153,0,0
1701182,9,53,1501.5,85,0,0
3325425,9,53,1184.06,106,0,0
19,9,54,402.188,103,0,0
89,9,54,686.25,180,0,0
176,9,54,154.875,124,0,0
189,9,54,580.125,115,0,0
229,9,54,637.875,81,0,0
280,9,54,154.688,89,0,0
315,9,54,345.188,101,0,0
421,9,54,964.125,118,0,0
1701182,9,54,1512.56,95,0,0
1701273,9,54,374.438,88,0,0
1701406,9,54,1252.5,89,0,0
3325562,9,54,1141.88,194,0,0
3325692,9,54,901.312,105,0,0
3325719,9,54,109.688,84,0,0
57,9,55,710.812,131,0,0
421,9,55,755.812,121,0,0
46,9,56,649.5,929,0,0
145,9,56,1941.19,97,0,0
46,9,57,506.25,1379,0,0
57,9,57,1395.75,108,0,0
1701401,9,57,1655.81,4247,0,0
57,9,58,1345.88,117,0,0
176,9,58,412.125,113,0,0
189,9,58,1478.06,102,0,0
1701165,9,58,99.75,99,0,0
1701182,9,58,1500.94,120,0,0
1701359,9,59,135,152,0,0
3325633,9,59,773.062,23127,0,0
176,9,60,219.375,98,0,0
315,9,60,123.188,92,0,0
1701359,9,60,12.375,147,0,0
3325692,9,61,1502.44,134,0,0
46,9,63,970.5,82,0,0
46,9,64,405.562,2834,0,0
46,9,65,898.688,126,0,0
321,9,65,741.938,278,0,0
57,9,68,705.562,109,0,0
89,9,68,1397.81,84,0,0
1701182,9,68,224.625,384,0,0
3325425,9,68,1229.81,84,0,0
57,9,69,156,98,0,0
89,9,69,684,113,0,0
189,9,69,83.8125,134,0,0
1701300,9,69,1476.38,130,0,0
3325468,9,69,179.812,140,0,0
57,9,71,727.875,85,0,0
1701393,9,71,823.5,82,0,0
57,9,72,678.188,93,0,0
3325692,9,72,1137.38,92,0,0
57,9,73,723.188,100,0,0
3325513,9,73,1473.38,7680,0,0
229,9,74,654.938,1092,0,0
57,9,75,676.875,87,0,0
229,9,75,701.438,5406,0,0
189,10,0,1360.5,2153,0,0
229,10,0,902.25,1151,0,0
229,10,1,962.625,759,0,0
1701174,10,3,851.625,1400,0,0
3325589,10,4,747,231,0,0
3325589,10,7,696.375,261,0,0
3325589,10,8,694.875,293,0,0
3325589,10,9,1650.56,243,0,0
3325626,10,9,1881.75,376,0,0
1701241,10,10,788.812,99,0,0
3325589,10,10,467.625,276,0,0
400,10,11,1938.94,5357,0,0
164,10,13,846.75,96,0,0
270,10,13,1347.75,207,0,0
315,10,13,1771.5,3874,0,0
1701267,10,13,1590,262,0,0
3325589,10,13,454.875,253,0,0
252,10,15,245.625,80,0,0
252,10,16,238.5,144,0,0
3325761,10,16,544.5,430,0,0
252,10,17,210.938,183,0,0
3325761,10,17,754.125,295,0,0
252,10,18,215.812,186,0,0
156,10,19,171.562,84,0,0
252,10,19,212.25,650,0,0
252,10,20,201.75,711,0,0
1701259,10,20,129,125,0,0
252,10,21,231.75,217,0,0
252,10,22,231.188,120,0,0
252,10,23,219.562,101,0,0
270,10,23,420.75,176,0,0
436,10,25,275.438,158,0,0
285,10,26,1644,5844,0,0
270,10,27,395.438,146,0,0
270,10,30,373.312,159,0,0
270,10,32,1346.25,137,0,0
3325527,10,32,1561.12,407,0,0
252,10,34,159.75,101,0,0
1701455,10,34,921.938,4760,0,0
291,10,35,747.75,94,0,0
341,10,39,734.25,1120,0,0
1701290,10,39,1632.94,1269,0,0
3325435,10,41,169.5,133,0,0
137,10,43,1925.06,1059,0,0
137,10,44,1910.25,1425,0,0
270,10,48,316.875,144,0,0
270,10,49,1310.06,139,0,0
1701267,10,49,247.875,133,0,0
270,10,50,1311,170,0,0
137,10,51,1898.06,731,0,0
270,10,52,1341.94,175,0,0
451,10,52,1801.12,4286,0,0
137,10,53,1876.12,714,0,0
137,10,54,499.312,414,0,0
1701290,10,56,327.562,195,0,0
291,10,58,529.688,261,0,0
302,10,61,118.5,117,0,0
164,10,62,188.25,99,0,0
46,10,66,515.062,1555,0,0
321,10,66,329.812,17965,0,0
46,10,67,401.25,2660,0,0
252,10,67,101.625,100,0,0
321,10,67,636,1686,0,0
3325633,10,67,866.062,9979,0,0
46,10,68,577.125,1510,0,0
285,10,68,58.3125,151,0,0
3325633,10,68,888.938,7265,0,0
46,10,69,730.312,235,0,0
46,10,70,644.438,920,0,0
46,10,71,531.562,1938,0,0
46,10,72,421.875,2115,0,0
321,10,72,1310.44,1698,0,0
46,10,73,573.188,2926,0,0
321,10,73,1225.12,1069,0,0
341,10,73,269.812,170,0,0
1701182,10,78,110.25,623,0,0
3325433,10,86,1131.38,398,0,0
229,10,87,996.938,595,0,0
302,10,87,102.188,119,0,0
3325433,10,87,1262.06,2580,0,0
89,11,3,873.188,98,0,0
89,11,4,870.375,84,0,0
1701336,11,4,518.812,152,0,0
89,11,9,853.875,92,0,0
89,11,11,867.75,91,0,0
89,11,12,870.75,90,0,0
89,11,13,881.062,96,0,0
315,11,13,1519.69,3855,0,0
89,11,14,900.938,89,0,0
89,11,15,903.938,113,0,0
198,11,16,1458.56,93,0,0
1701165,11,16,978.375,116,0,0
252,11,19,165,401,0,0
252,11,21,167.438,508,0,0
19,11,26,433.688,121,0,0
198,11,26,1369.5,95,0,0
1701442,11,27,119.25,234,0,0
198,11,29,1377.19,115,0,0
3325425,11,29,1238.44,106,0,0
198,11,30,1381.12,94,0,0
198,11,31,1388.62,96,0,0
198,11,32,1401.94,106,0,0
198,11,33,1414.12,89,0,0
198,11,34,1416.19,116,0,0
1701455,11,34,794.438,21818,0,0
1701165,11,36,1660.31,123,0,0
198,11,37,1443.38,104,0,0
421,11,37,148.125,105,0,0
189,11,38,1395.75,100,0,0
1701252,11,38,1334.62,4691,0,0
137,11,47,1859.81,1301,0,0
19,11,48,383.438,117,0,0
137,11,48,1925.25,1358,0,0
19,11,49,342.938,132,0,0
57,11,49,698.25,107,0,0
98,11,49,347.438,142,0,0
400,11,49,175.688,112,0,0
1701273,11,49,362.625,104,0,0
1701393,11,49,822.938,87,0,0
1701406,11,49,1423.69,87,0,0
19,11,50,341.625,111,0,0
137,11,50,312.938,1453,0,0
189,11,50,750,138,0,0
198,11,50,624.562,81,0,0
1701182,11,50,1509,101,0,0
19,11,51,644.062,97,0,0
57,11,51,736.312,92,0,0
89,11,51,655.875,167,0,0
137,11,51,1863.56,1128,0,0
389,11,51,1854.56,86,0,0
1701273,11,51,901.5,115,0,0
1701382,11,51,1494.94,95,0,0
19,11,52,371.25,155,0,0
89,11,52,1686.75,82,0,0
451,11,52,1928.25,3311,0,0
19,11,53,371.812,109,0,0
400,11,53,1206.75,89,0,0
421,11,53,198.75,206,0,0
19,11,54,362.062,158,0,0
19,11,56,388.688,122,0,0
176,11,59,1122.19,88,0,0
229,11,59,1895.06,104,0,0
176,11,62,180.562,92,0,0
229,11,63,1908.19,83,0,0
89,11,64,1389.75,114,0,0
19,11,67,720.562,91,0,0
57,11,67,1364.62,128,0,0
89,11,67,1340.62,162,0,0
176,11,67,1123.69,90,0,0
321,11,67,321.562,709,0,0
1701182,11,67,1516.31,103,0,0
3325761,11,67,56.625,159,0,0
46,11,68,917.25,250,0,0
46,11,69,575.25,1905,0,0
46,11,70,532.312,1399,0,0
46,11,71,599.812,1675,0,0
145,11,73,1901.62,104,0,0
321,11,73,390.562,383,0,0
12,11,74,1259.06,95,0,0
57,11,74,610.125,113,0,0
189,11,74,634.875,97,0,0
421,11,74,188.438,86,0,0
1701382,11,74,1455,88,0,0
1701455,11,74,1377.56,142,0,0
145,11,75,1909.12,128,0,0
421,11,75,187.875,96,0,0
57,11,76,582.188,124,0,0
189,11,76,131.062,90,0,0
315,11,76,369.562,82,0,0
1701182,11,76,638.812,120,0,0
1701300,11,76,1474.69,155,0,0
1701406,11,76,178.688,89,0,0
12,11,77,245.812,121,0,0
57,11,77,629.625,89,0,0
176,11,77,101.062,105,0,0
189,11,77,168,178,0,0
280,11,77,178.312,82,0,0
1701117,11,77,1060.88,85,0,0
1701145,11,77,1811.62,96,0,0
1701165,11,77,365.438,115,0,0
1701182,11,77,312.375,86,0,0
1701300,11,77,1041.75,109,0,0
1701406,11,77,225.375,103,0,0
3325425,11,77,206.438,104,0,0
3325482,11,77,212.438,140,0,0
3325513,11,77,326.812,121,0,0
57,11,78,706.125,140,0,0
89,11,78,990,86,0,0
189,11,78,1379.06,90,0,0
280,11,78,197.438,107,0,0
57,11,79,659.438,87,0,0
145,11,79,606.375,82,0,0
1701300,11,79,1503,154,0,0
57,11,80,1373.81,127,0,0
89,11,80,1348.88,139,0,0
145,11,80,624.75,96,0,0
189,11,80,490.5,130,0,0
1701165,11,80,203.062,137,0,0
1701406,11,80,1859.25,86,0,0
3325719,11,80,125.812,106,0,0
1701290,11,82,139.688,88,0,0
451,11,85,96.375,156,0,0
3325589,12,1,1644.75,1043,0,0
252,12,6,85.5,116,0,0
89,12,7,884.25,4523,0,0
89,12,8,880.125,10964,0,0
360,12,8,1256.25,5828,0,0
1701174,12,8,686.25,4445,0,0
3325626,12,8,120.562,267,0,0
349,12,12,1794.75,112,0,0
121,12,17,1212.94,5150,0,0
252,12,19,206.25,87,0,0
252,12,20,203.438,93,0,0
1701464,12,20,117,117,0,0
252,12,22,149.25,11947,0,0
252,12,25,209.062,192,0,0
1701133,12,26,1927.69,1274,0,0
321,12,28,120,82,0,0
285,12,30,703.875,171,0,0
270,12,34,376.125,144,0,0
3325633,12,35,154.5,89,0,0
270,12,40,396,141,0,0
270,12,41,408.188,194,0,0
113,12,43,1457.25,6933,0,0
3325455,12,46,687.375,1499,0,0
113,12,48,1547.06,108,0,0
145,12,54,1688.44,430,0,0
341,12,61,302.625,252,0,0
270,12,62,329.438,121,0,0
1701300,12,69,1201.31,15294,0,0
46,12,76,546.375,2535,0,0
3325496,12,88,839.25,3048,0,0
3325647,12,90,567.938,621,0,0
270,12,96,335.812,133,0,0
169,12,97,283.688,95,0,0
321,13,4,1233.38,4585,0,0
89,13,5,861.75,89,0,0
89,13,8,806.438,26706,0,0
89,13,9,844.5,11590,0,0
291,13,11,317.062,383,0,0
89,13,13,870.938,97,0,0
57,13,18,463.875,136,0,0
89,13,18,917.438,80,0,0
57,13,19,1587.38,129,0,0
198,13,24,1419.38,99,0,0
1701227,13,25,385.125,9144,0,0
1701165,13,26,901.312,102,0,0
1701165,13,30,887.625,109,0,0
1701197,13,30,423,112,0,0
198,13,31,1314,14551,0,0
1701165,13,31,883.875,114,0,0
89,13,32,1301.25,128,0,0
198,13,34,1383,88,0,0
1701165,13,34,909.375,113,0,0
1701406,13,34,167.812,217,0,0
198,13,35,1392,107,0,0
400,13,35,1215.19,169,0,0
198,13,36,1397.06,98,0,0
198,13,37,1415.44,93,0,0
198,13,38,1422.38,119,0,0
198,13,40,1441.88,105,0,0
3325508,13,40,320.25,129,0,0
198,13,42,1455.94,114,0,0
19,13,43,410.812,171,0,0
176,13,43,821.438,433,0,0
198,13,43,1462.5,123,0,0
198,13,44,1476,120,0,0
198,13,45,1476.94,110,0,0
1701100,13,45,51.5625,195,0,0
198,13,46,1485.94,101,0,0
198,13,47,1482.75,92,0,0
198,13,48,1494.38,111,0,0
19,13,49,436.125,195,0,0
19,13,51,387.375,120,0,0
280,13,53,168.562,91,0,0
19,13,57,396.562,141,0,0
315,13,57,327.938,185,0,0
89,13,59,689.25,119,0,0
421,13,64,180.375,196,0,0
1701300,13,69,1587.56,1763,0,0
19,13,74,435,122,0,0
19,13,79,1878.38,122,0,0
19,13,80,1869.56,98,0,0
349,13,83,1132.31,653,0,0
252,13,96,1932.38,2456,0,0
3325569,14,5,667.875,143,0,0
321,14,6,1114.31,229,0,0
3325569,14,6,655.312,124,0,0
3325569,14,7,642.938,113,0,0
89,14,8,1161,2331,0,0
89,14,9,828.562,26795,0,0
3325569,14,9,635.25,101,0,0
3325569,14,13,660.75,134,0,0
458,14,17,156.375,234,0,0
1701336,14,17,81.75,464,0,0
252,14,19,237.75,167,0,0
252,14,20,229.875,176,0,0
252,14,21,237,133,0,0
252,14,23,214.875,122,0,0
252,14,24,208.312,103,0,0
252,14,25,224.812,95,0,0
302,14,25,1409.62,94,0,0
252,14,27,211.312,115,0,0
252,14,28,218.25,118,0,0
270,14,28,371.812,142,0,0
252,14,29,226.688,137,0,0
252,14,32,252.75,100,0,0
198,14,34,1569.38,202,0,0
113,14,36,1608.19,105,0,0
349,14,36,1120.88,3864,0,0
270,14,37,373.688,138,0,0
349,14,37,1252.5,407,0,0
1701406,14,37,126.75,85,0,0
113,14,38,1590.56,107,0,0
252,14,38,300.375,127,0,0
270,14,38,372.188,130,0,0
113,14,39,1583.06,95,0,0
113,14,43,1549.12,96,0,0
270,14,51,444.375,123,0,0
3325435,14,53,1909.31,111,0,0
145,14,56,1714.88,321,0,0
145,14,57,1690.5,2714,0,0
189,14,61,1332.75,175,0,0
3325641,14,66,111.562,178,0,0
12,14,67,747.188,538,0,0
3325455,14,67,163.312,86,0,0
270,14,69,340.875,145,0,0
270,14,70,1557.75,126,0,0
145,14,71,129.562,103,0,0
421,14,71,339,5883,0,0
145,14,72,926.812,143,0,0
421,14,72,371.812,840,0,0
270,14,74,1327.88,111,0,0
252,14,75,463.125,97,0,0
46,14,81,52.6875,209,0,0
3325706,14,90,1380.75,268,0,0
1701259,14,101,436.5,387,0,0
451,14,102,92.625,109,0,0
291,14,106,467.812,404,0,0
252,14,107,1765.12,9697,0,0
3325409,15,2,1494,82,0,0
321,15,7,1296.94,87,0,0
1701442,15,7,75.5625,123,0,0
89,15,12,843.375,96,0,0
349,15,14,1324.5,7110,0,0
89,15,15,855.938,92,0,0
89,15,16,878.438,93,0,0
1701165,15,21,978.375,162,0,0
1701133,15,22,188.438,13212,0,0
1701133,15,23,528.562,7057,0,0
1701165,15,25,927.938,116,0,0
198,15,26,1433.44,111,0,0
280,15,26,121.5,307,0,0
1701165,15,26,923.812,120,0,0
1701336,15,26,838.875,228,0,0
1701165,15,27,914.625,84,0,0
1701165,15,28,900.938,144,0,0
189,15,29,884.812,104,0,0
198,15,29,1408.5,83,0,0
1701165,15,29,886.875,122,0,0
198,15,30,1395.19,102,0,0
1701165,15,30,872.812,102,0,0
198,15,31,1390.12,100,0,0
1701165,15,31,871.312,164,0,0
198,15,32,1385.81,97,0,0
1701165,15,32,857.062,132,0,0
1701165,15,33,856.125,98,0,0
1701165,15,34,857.25,143,0,0
1701165,15,35,866.812,85,0,0
198,15,36,1378.12,103,0,0
349,15,36,1146.75,393,0,0
1701165,15,36,875.812,165,0,0
198,15,37,1384.88,98,0,0
349,15,37,1102.69,1228,0,0
1701165,15,37,881.062,85,0,0
198,15,38,1388.62,113,0,0
1701165,15,38,891.375,136,0,0
198,15,39,1395.19,131,0,0
1701165,15,39,910.125,121,0,0
198,15,40,1408.12,83,0,0
1701165,15,40,913.312,139,0,0
198,15,41,1416,101,0,0
1701165,15,41,928.5,136,0,0
198,15,42,1425.75,98,0,0
198,15,43,1429.88,101,0,0
198,15,44,1442.06,106,0,0
400,15,44,1229.44,127,0,0
198,15,45,1453.88,117,0,0
198,15,46,1459.31,88,0,0
198,15,48,1478.44,97,0,0
341,15,49,494.25,353,0,0
198,15,50,1494.19,84,0,0
1701100,15,50,55.6875,96,0,0
198,15,51,1497.19,109,0,0
98,15,52,175.125,114,0,0
198,15,52,1500.38,124,0,0
198,15,53,1680.38,89,0,0
198,15,54,1681.5,92,0,0
145,15,57,1826.44,487,0,0
107,15,58,134.438,161,0,0
421,15,65,228.562,182,0,0
145,15,72,181.312,82,0,0
1701382,15,72,120.75,121,0,0
98,15,75,160.688,146,0,0
421,15,80,121.875,278,0,0
1701406,15,80,1384.5,110,0,0
19,15,81,1916.81,146,0,0
19,15,82,1915.88,165,0,0
19,15,84,1868.62,170,0,0
389,15,84,1873.88,133,0,0
1701406,15,84,1333.69,112,0,0
3325513,15,87,1072.69,103,0,0
19,15,88,1848.38,143,0,0
19,15,89,1839.75,153,0,0
3325422,15,89,1758.75,816,0,0
19,15,90,1849.69,118,0,0
19,15,91,1850.06,167,0,0
19,15,95,1868.06,99,0,0
291,15,100,1024.12,306,0,0
57,15,101,188.25,115,0,0
291,15,101,1786.69,379,0,0
89,15,106,1296.56,91,0,0
1701165,16,1,1629.94,693,0,0
1701165,16,2,1557.56,1496,0,0
3325569,16,8,643.125,109,0,0
3325569,16,10,626.812,122,0,0
169,16,11,68.625,304,0,0
3325569,16,12,573.188,134,0,0
252,16,14,308.812,153,0,0
349,16,15,1201.69,5032,0,0
252,16,16,297.75,152,0,0
349,16,16,1064.25,1618,0,0
3325569,16,16,654.188,115,0,0
137,16,17,387.188,929,0,0
252,16,19,282.562,161,0,0
252,16,20,273.938,108,0,0
252,16,21,264.375,91,0,0
252,16,22,257.625,121,0,0
252,16,24,247.125,133,0,0
252,16,25,239.812,110,0,0
1701133,16,25,236.25,7062,0,0
252,16,26,238.5,127,0,0
1701133,16,26,144.562,10007,0,0
252,16,27,234.75,125,0,0
1701431,16,27,245.812,115,0,0
252,16,28,234.562,125,0,0
121,16,29,1729.12,112,0,0
252,16,29,233.625,91,0,0
1701336,16,29,299.062,9453,0,0
252,16,30,231,120,0,0
252,16,31,236.625,172,0,0
252,16,32,240,114,0,0
252,16,33,244.312,102,0,0
252,16,37,270.188,111,0,0
270,16,37,313.688,134,0,0
315,16,38,364.312,1779,0,0
349,16,38,867.375,3668,0,0
451,16,38,1164,94,0,0
113,16,39,1631.25,134,0,0
315,16,39,355.875,2126,0,0
349,16,39,894.562,2977,0,0
252,16,40,286.125,101,0,0
349,16,40,873.75,1158,0,0
270,16,41,334.875,135,0,0
349,16,41,1070.44,789,0,0
113,16,42,1615.5,122,0,0
263,16,43,946.688,159,0,0
270,16,44,360.375,122,0,0
113,16,45,1593.38,88,0,0
113,16,46,1586.44,120,0,0
270,16,46,372.188,98,0,0
1701442,16,48,119.625,81,0,0
436,16,49,119.438,152,0,0
113,16,50,1569.19,89,0,0
113,16,54,1386.38,90,0,0
451,16,58,1007.81,164,0,0
145,16,64,1545.38,14165,0,0
145,16,65,1922.06,5991,0,0
238,16,66,1119.75,1748,0,0
113,16,67,1194,10311,0,0
3325455,16,68,1730.06,129,0,0
3325455,16,76,574.312,172,0,0
202,16,77,233.438,133,0,0
3325496,16,79,375.375,251,0,0
1701393,16,89,1063.5,101,0,0
1701156,16,94,93.75,1468,0,0
1701156,16,95,1173,2146,0,0
263,16,96,95.8125,143,0,0
113,16,98,1120.69,4511,0,0
3325409,16,98,994.875,24348,0,0
451,16,99,173.438,104,0,0
1701393,16,100,949.688,96,0,0
291,16,114,865.688,3746,0,0
291,16,115,636.75,12478,0,0
1701259,17,6,1684.88,102,0,0
1701259,17,9,1690.31,138,0,0
89,17,10,848.625,85,0,0
349,17,16,1684.31,98,0,0
137,17,17,199.125,3219,0,0
349,17,17,1407.19,1806,0,0
1701133,17,20,302.625,92,0,0
1701273,17,21,1673.44,282,0,0
1701273,17,22,544.875,163,0,0
1701133,17,23,274.5,81,0,0
1701165,17,23,1003.88,100,0,0
444,17,25,1237.12,3711,0,0
1701165,17,25,972.75,99,0,0
1701165,17,28,948.188,201,0,0
1701165,17,29,931.312,139,0,0
1701165,17,30,914.438,109,0,0
280,17,31,503.625,118,0,0
1701165,17,31,904.125,148,0,0
1701165,17,33,885.938,110,0,0
1701165,17,34,875.062,83,0,0
198,17,35,1414.88,95,0,0
1701165,17,35,861.562,201,0,0
198,17,36,1409.25,86,0,0
198,17,37,1404.94,117,0,0
1701165,17,37,841.125,110,0,0
198,17,38,1400.62,97,0,0
198,17,39,1396.31,123,0,0
1701165,17,39,838.125,88,0,0
198,17,40,1395.75,132,0,0
198,17,41,1397.81,102,0,0
1701165,17,41,851.25,155,0,0
198,17,42,1398.56,116,0,0
1701165,17,42,859.5,122,0,0
198,17,43,1405.31,94,0,0
1701165,17,43,879.375,129,0,0
198,17,44,1413.19,138,0,0
1701165,17,44,888,147,0,0
198,17,45,1415.81,116,0,0
1701165,17,45,897.938,135,0,0
198,17,46,1420.12,117,0,0
1701165,17,46,904.875,130,0,0
198,17,47,1428,125,0,0
1701165,17,47,919.312,154,0,0
198,17,48,1439.81,113,0,0
198,17,49,1447.5,140,0,0
1701165,17,49,945,125,0,0
198,17,50,1450.31,114,0,0
145,17,51,181.125,409,0,0
198,17,51,1459.88,149,0,0
198,17,52,1467.75,110,0,0
198,17,53,1477.88,142,0,0
198,17,54,1482.75,118,0,0
198,17,55,1492.69,112,0,0
198,17,56,1496.81,87,0,0
198,17,57,1513.31,110,0,0
198,17,58,1515.19,89,0,0
198,17,59,1517.62,117,0,0
145,17,60,1706.62,85,0,0
198,17,60,1522.88,90,0,0
1701451,17,60,126.375,152,0,0
198,17,62,1532.44,90,0,0
198,17,63,1529.62,89,0,0
145,17,65,1528.12,14657,0,0
145,17,66,1807.5,1761,0,0
57,17,67,783,94,0,0
57,17,68,135.188,81,0,0
280,17,68,221.25,99,0,0
280,17,69,188.625,105,0,0
280,17,80,58.875,219,0,0
1701156,17,83,124.5,645,0,0
3325468,17,94,79.3125,103,0,0
1701414,17,96,1821.94,109,0,0
19,17,97,1881,224,0,0
3325409,17,98,1243.5,13591,0,0
19,17,99,1870.12,226,0,0
3325409,17,99,1580.44,98,0,0
19,17,102,1842.19,180,0,0
19,17,103,1834.12,194,0,0
3325409,17,103,1046.44,87,0,0
19,17,104,1833.38,218,0,0
421,17,105,31.6875,92,0,0
19,17,106,1834.88,191,0,0
19,17,107,1842.19,122,0,0
19,17,108,1849.12,189,0,0
19,17,109,1855.69,191,0,0
3325562,17,119,1314.19,5063,0,0
3325482,17,121,135.375,137,0,0
3325569,18,3,722.25,87,0,0
3325569,18,5,707.25,134,0,0
3325569,18,10,648.938,97,0,0
3325569,18,11,637.312,110,0,0
46,18,12,733.125,209,0,0
3325569,18,12,633.938,138,0,0
3325569,18,13,639.938,89,0,0
3325569,18,14,637.875,108,0,0
3325569,18,16,647.438,132,0,0
252,18,20,302.438,81,0,0
270,18,24,502.5,112,0,0
252,18,25,274.875,99,0,0
270,18,25,473.625,117,0,0
252,18,28,256.312,99,0,0
252,18,29,256.5,94,0,0
252,18,30,257.438,89,0,0
252,18,31,247.688,104,0,0
252,18,43,309.562,102,0,0
270,18,43,312.938,125,0,0
252,18,44,314.812,90,0,0
252,18,45,322.312,113,0,0
270,18,45,313.688,120,0,0
3325496,18,48,1206.75,179,0,0
113,18,56,1585.31,123,0,0
113,18,57,1581.75,89,0,0
113,18,58,1582.12,119,0,0
113,18,59,1576.5,91,0,0
113,18,60,1572.94,96,0,0
113,18,63,1357.88,100,0,0
113,18,64,1352.25,115,0,0
217,18,66,155.062,103,0,0
145,18,71,1594.5,3681,0,0
145,18,72,1638.94,1607,0,0
57,18,74,166.125,96,0,0
1701227,18,79,846.188,313,0,0
1701366,18,80,195.188,1967,0,0
1701393,18,95,1095.94,128,0,0
1701393,18,96,1068.38,122,0,0
1701393,18,97,1067.81,143,0,0
1701414,18,100,1768.88,10252,0,0
1701386,18,101,1303.5,152,0,0
3325727,18,109,1492.88,195,0,0
1701393,18,110,924.562,110,0,0
1701393,18,111,916.5,120,0,0
1701393,18,112,913.125,117,0,0
1701393,18,113,914.25,172,0,0
1701393,18,114,920.25,131,0,0
3325641,18,123,384.75,246,0,0
1701133,18,133,531.375,87,0,0
3325409,19,3,1515.94,176,0,0
3325409,19,4,1521.38,147,0,0
1701259,19,6,1659.75,95,0,0
1701218,19,8,1406.44,486,0,0
1701259,19,9,1656.38,133,0,0
1701133,19,13,391.5,87,0,0
1701133,19,16,376.688,94,0,0
3325673,19,16,162.562,181,0,0
121,19,19,1201.69,84,0,0
1701182,19,20,126.938,152,0,0
1701133,19,22,319.125,120,0,0
1701133,19,23,309.938,113,0,0
444,19,26,1308,148,0,0
444,19,27,1296.75,115,0,0
198,19,28,1506.38,90,0,0
229,19,30,1809,388,0,0
